Date, Time, Open, High, Low, Last, Volume, # of Trades, OHLC Avg, HLC Avg, HL Avg, Bid Volume, Ask Volume
2022/6/30, 09:40:00.0, 3757.00, 3758.50, 3755.50, 3758.25, 3878, 2971, 3757.31, 3757.42, 3757.00, 1869, 2009
2022/6/30, 09:41:00.0, 3758.25, 3758.50, 3755.75, 3755.75, 3329, 2505, 3757.06, 3756.67, 3757.13, 1449, 1880
2022/6/30, 09:42:00.0, 3755.75, 3756.25, 3754.00, 3754.00, 4126, 2921, 3755.00, 3754.75, 3755.13, 2076, 2050
2022/6/30, 09:43:00.0, 3754.00, 3757.00, 3753.50, 3754.75, 3249, 2420, 3754.81, 3755.08, 3755.25, 1523, 1726
2022/6/30, 09:44:00.0, 3754.50, 3758.00, 3753.00, 3753.25, 3740, 2801, 3754.69, 3754.75, 3755.50, 1699, 2041
2022/6/30, 09:45:00.0, 3753.25, 3757.00, 3753.25, 3755.50, 2707, 2162, 3754.75, 3755.25, 3755.13, 1317, 1390
2022/6/30, 09:46:00.0, 3755.50, 3756.50, 3753.25, 3754.25, 2293, 1738, 3754.88, 3754.67, 3754.88, 1265, 1028
2022/6/30, 09:47:00.0, 3754.25, 3758.00, 3754.25, 3756.75, 3740, 2942, 3755.81, 3756.33, 3756.13, 1660, 2080
2022/6/30, 09:48:00.0, 3756.50, 3758.75, 3753.00, 3754.00, 4508, 3173, 3755.56, 3755.25, 3755.88, 2220, 2288
2022/6/30, 09:49:00.0, 3754.00, 3758.00, 3753.00, 3757.75, 2792, 2178, 3755.69, 3756.25, 3755.50, 1318, 1474
2022/6/30, 09:50:00.0, 3757.75, 3760.50, 3757.25, 3758.75, 4294, 3103, 3758.56, 3758.83, 3758.88, 1906, 2388
2022/6/30, 09:51:00.0, 3759.00, 3761.75, 3757.00, 3761.75, 3444, 2635, 3759.88, 3760.17, 3759.38, 1458, 1986
2022/6/30, 09:52:00.0, 3761.50, 3765.00, 3761.25, 3763.00, 5218, 3580, 3762.69, 3763.08, 3763.13, 2401, 2817
2022/6/30, 09:53:00.0, 3763.00, 3769.75, 3762.25, 3768.50, 6615, 5014, 3765.88, 3766.83, 3766.00, 2899, 3716
2022/6/30, 09:54:00.0, 3768.25, 3769.75, 3766.50, 3768.00, 3529, 2748, 3768.13, 3768.08, 3768.13, 1893, 1636
2022/6/30, 09:55:00.0, 3768.00, 3769.25, 3766.25, 3769.00, 3998, 2952, 3768.13, 3768.17, 3767.75, 1872, 2126
2022/6/30, 09:56:00.0, 3769.00, 3769.75, 3766.75, 3768.25, 2872, 2232, 3768.44, 3768.25, 3768.25, 1370, 1502
2022/6/30, 09:57:00.0, 3768.25, 3769.25, 3767.25, 3768.50, 2160, 1772, 3768.31, 3768.33, 3768.25, 1097, 1063
2022/6/30, 09:58:00.0, 3768.25, 3773.75, 3768.25, 3772.50, 5965, 4410, 3770.69, 3771.50, 3771.00, 2547, 3418
2022/6/30, 09:59:00.0, 3772.50, 3775.00, 3772.25, 3773.75, 4951, 3673, 3773.38, 3773.67, 3773.63, 2424, 2527
2022/6/30, 10:00:00.0, 3773.50, 3774.00, 3770.50, 3770.75, 3701, 2888, 3772.19, 3771.75, 3772.25, 2091, 1610
2022/6/30, 10:01:00.0, 3770.75, 3771.50, 3767.25, 3767.25, 4535, 3510, 3769.19, 3768.67, 3769.38, 2480, 2055
2022/6/30, 10:02:00.0, 3767.00, 3769.25, 3766.75, 3768.50, 3624, 2542, 3767.88, 3768.17, 3768.00, 1688, 1936
2022/6/30, 10:03:00.0, 3768.50, 3769.25, 3765.25, 3766.25, 3484, 2660, 3767.31, 3766.92, 3767.25, 1937, 1547
2022/6/30, 10:04:00.0, 3766.00, 3767.25, 3764.25, 3766.50, 3746, 2786, 3766.00, 3766.00, 3765.75, 1821, 1925
2022/6/30, 10:05:00.0, 3766.50, 3770.75, 3766.50, 3768.50, 4156, 3160, 3768.06, 3768.58, 3768.63, 2037, 2119
2022/6/30, 10:06:00.0, 3768.75, 3770.50, 3767.25, 3769.50, 3144, 2286, 3769.00, 3769.08, 3768.88, 1795, 1349
2022/6/30, 10:07:00.0, 3769.50, 3771.75, 3768.75, 3770.75, 2994, 2220, 3770.19, 3770.42, 3770.25, 1393, 1601
2022/6/30, 10:08:00.0, 3771.00, 3775.00, 3770.50, 3773.75, 6666, 4146, 3772.56, 3773.08, 3772.75, 2363, 4303
2022/6/30, 10:09:00.0, 3773.75, 3779.50, 3773.75, 3778.25, 8911, 6291, 3776.31, 3777.17, 3776.63, 3688, 5223
2022/6/30, 10:10:00.0, 3778.25, 3779.50, 3777.75, 3778.25, 4734, 3078, 3778.44, 3778.50, 3778.63, 2028, 2706
2022/6/30, 10:11:00.0, 3778.00, 3778.25, 3773.00, 3774.50, 5141, 3831, 3775.94, 3775.25, 3775.63, 3021, 2120
2022/6/30, 10:12:00.0, 3774.25, 3777.00, 3772.50, 3775.75, 4684, 3282, 3774.88, 3775.08, 3774.75, 2205, 2479
2022/6/30, 10:13:00.0, 3775.75, 3777.75, 3775.25, 3777.25, 2761, 2054, 3776.50, 3776.75, 3776.50, 1279, 1482
2022/6/30, 10:14:00.0, 3777.25, 3778.00, 3774.50, 3774.75, 3675, 2509, 3776.13, 3775.75, 3776.25, 1760, 1915
2022/6/30, 10:15:00.0, 3774.50, 3777.75, 3773.75, 3777.50, 3419, 2467, 3775.88, 3776.33, 3775.75, 1612, 1807
2022/6/30, 10:16:00.0, 3777.50, 3778.50, 3775.75, 3776.75, 3845, 2528, 3777.13, 3777.00, 3777.13, 1842, 2003
2022/6/30, 10:17:00.0, 3776.50, 3780.00, 3775.75, 3777.75, 4107, 2856, 3777.50, 3777.83, 3777.88, 1676, 2431
2022/6/30, 10:18:00.0, 3777.75, 3778.00, 3775.00, 3775.50, 2852, 2259, 3776.56, 3776.17, 3776.50, 1648, 1204
2022/6/30, 10:19:00.0, 3775.75, 3776.50, 3774.00, 3775.50, 2987, 2336, 3775.44, 3775.33, 3775.25, 1559, 1428
2022/6/30, 10:20:00.0, 3775.25, 3780.00, 3775.00, 3780.00, 3698, 2752, 3777.56, 3778.33, 3777.50, 1172, 2526
2022/6/30, 10:21:00.0, 3780.00, 3780.50, 3776.75, 3777.00, 4412, 3164, 3778.56, 3778.08, 3778.63, 2154, 2258
2022/6/30, 10:22:00.0, 3777.00, 3780.50, 3776.75, 3780.00, 3451, 2518, 3778.56, 3779.08, 3778.63, 1359, 2092
2022/6/30, 10:23:00.0, 3780.25, 3785.00, 3780.00, 3784.00, 5888, 4266, 3782.31, 3783.00, 3782.50, 2336, 3552
2022/6/30, 10:24:00.0, 3784.25, 3785.00, 3782.00, 3783.50, 3842, 2941, 3783.69, 3783.50, 3783.50, 2104, 1738
2022/6/30, 10:25:00.0, 3783.50, 3785.50, 3782.75, 3785.00, 3132, 2210, 3784.19, 3784.42, 3784.13, 1485, 1647
2022/6/30, 10:26:00.0, 3785.00, 3792.00, 3785.00, 3791.75, 9537, 6140, 3788.44, 3789.58, 3788.50, 3197, 6340
2022/6/30, 10:27:00.0, 3791.75, 3794.50, 3791.75, 3793.50, 7371, 4797, 3792.88, 3793.25, 3793.13, 3538, 3833
2022/6/30, 10:28:00.0, 3793.75, 3793.75, 3790.00, 3790.25, 5794, 3968, 3791.94, 3791.33, 3791.88, 3291, 2503
2022/6/30, 10:29:00.0, 3790.25, 3793.50, 3788.25, 3788.50, 5311, 3643, 3790.13, 3790.08, 3790.88, 2535, 2776
2022/6/30, 10:30:00.0, 3788.75, 3791.00, 3788.25, 3788.75, 4471, 3315, 3789.19, 3789.33, 3789.63, 2209, 2262
2022/6/30, 10:31:00.0, 3788.75, 3790.25, 3786.00, 3786.25, 4934, 3621, 3787.81, 3787.50, 3788.13, 2588, 2346
2022/6/30, 10:32:00.0, 3786.50, 3789.00, 3785.00, 3787.25, 4380, 3367, 3786.94, 3787.08, 3787.00, 2140, 2240
2022/6/30, 10:33:00.0, 3787.25, 3788.00, 3783.75, 3783.75, 3802, 2870, 3785.69, 3785.17, 3785.88, 2153, 1649
2022/6/30, 10:34:00.0, 3783.75, 3784.75, 3782.75, 3784.25, 5058, 3475, 3783.88, 3783.92, 3783.75, 2445, 2613
2022/6/30, 10:35:00.0, 3784.00, 3784.75, 3780.00, 3780.50, 4538, 3395, 3782.31, 3781.75, 3782.38, 2509, 2029
2022/6/30, 10:36:00.0, 3780.25, 3783.75, 3780.25, 3782.25, 3125, 2456, 3781.63, 3782.08, 3782.00, 1556, 1569
2022/6/30, 10:37:00.0, 3782.25, 3785.50, 3782.00, 3784.25, 3032, 2268, 3783.50, 3783.92, 3783.75, 1348, 1684
2022/6/30, 10:38:00.0, 3784.50, 3784.50, 3782.25, 3783.50, 2380, 1863, 3783.69, 3783.42, 3783.38, 1280, 1100
2022/6/30, 10:39:00.0, 3783.75, 3787.50, 3783.50, 3787.50, 3167, 2321, 3785.56, 3786.17, 3785.50, 1359, 1808
2022/6/30, 10:40:00.0, 3787.50, 3789.00, 3786.00, 3787.25, 2752, 2212, 3787.44, 3787.42, 3787.50, 1375, 1377
2022/6/30, 10:41:00.0, 3787.50, 3788.50, 3785.50, 3785.75, 2465, 1935, 3786.81, 3786.58, 3787.00, 1368, 1097
2022/6/30, 10:42:00.0, 3786.00, 3789.50, 3785.50, 3789.50, 2321, 1733, 3787.63, 3788.17, 3787.50, 1042, 1279
2022/6/30, 10:43:00.0, 3789.50, 3790.00, 3785.50, 3786.00, 4252, 3078, 3787.75, 3787.17, 3787.75, 2085, 2167
2022/6/30, 10:44:00.0, 3786.00, 3791.50, 3784.75, 3789.75, 4595, 3337, 3788.00, 3788.67, 3788.13, 1842, 2753
2022/6/30, 10:45:00.0, 3789.50, 3791.50, 3788.00, 3790.25, 2616, 2054, 3789.81, 3789.92, 3789.75, 1272, 1344
2022/6/30, 10:46:00.0, 3790.25, 3792.50, 3788.25, 3791.75, 3094, 2273, 3790.69, 3790.83, 3790.38, 1493, 1601
2022/6/30, 10:47:00.0, 3792.00, 3797.00, 3791.75, 3796.75, 6357, 3999, 3794.38, 3795.17, 3794.38, 2123, 4234
2022/6/30, 10:48:00.0, 3796.75, 3797.25, 3793.50, 3794.00, 4344, 3268, 3795.38, 3794.92, 3795.38, 2395, 1949
2022/6/30, 10:49:00.0, 3794.00, 3797.50, 3794.00, 3794.25, 3833, 2703, 3794.94, 3795.25, 3795.75, 1865, 1968
2022/6/30, 10:50:00.0, 3794.00, 3794.25, 3791.00, 3791.25, 4282, 3205, 3792.63, 3792.17, 3792.63, 2328, 1954
2022/6/30, 10:51:00.0, 3791.50, 3795.50, 3790.75, 3794.50, 2968, 2396, 3793.06, 3793.58, 3793.13, 1333, 1635
2022/6/30, 10:52:00.0, 3794.75, 3795.00, 3792.25, 3793.75, 2339, 1933, 3793.94, 3793.67, 3793.63, 1194, 1145
2022/6/30, 10:53:00.0, 3794.00, 3796.00, 3793.50, 3795.25, 2133, 1631, 3794.69, 3794.92, 3794.75, 1024, 1109
2022/6/30, 10:54:00.0, 3795.50, 3796.25, 3793.50, 3796.00, 3356, 2645, 3795.31, 3795.25, 3794.88, 1625, 1731
2022/6/30, 10:55:00.0, 3796.00, 3796.25, 3792.25, 3792.75, 3111, 2362, 3794.31, 3793.75, 3794.25, 1744, 1367
2022/6/30, 10:56:00.0, 3792.50, 3795.75, 3791.50, 3793.50, 2970, 2182, 3793.31, 3793.58, 3793.63, 1541, 1429
2022/6/30, 10:57:00.0, 3793.75, 3796.75, 3793.00, 3796.25, 2382, 1770, 3794.94, 3795.33, 3794.88, 1096, 1286
2022/6/30, 10:58:00.0, 3796.25, 3800.00, 3795.75, 3799.00, 5149, 3521, 3797.75, 3798.25, 3797.88, 2165, 2984
2022/6/30, 10:59:00.0, 3799.25, 3800.00, 3797.75, 3799.50, 3697, 2445, 3799.13, 3799.08, 3798.88, 1698, 1999
2022/6/30, 11:00:00.0, 3799.50, 3799.75, 3796.75, 3799.75, 3057, 2355, 3798.94, 3798.75, 3798.25, 1525, 1532
2022/6/30, 11:01:00.0, 3799.75, 3800.00, 3798.50, 3799.25, 2911, 2090, 3799.38, 3799.25, 3799.25, 1414, 1497
2022/6/30, 11:02:00.0, 3799.25, 3800.00, 3796.00, 3796.25, 4838, 3245, 3797.88, 3797.42, 3798.00, 2479, 2359
2022/6/30, 11:03:00.0, 3796.25, 3796.75, 3794.00, 3795.00, 3737, 2809, 3795.50, 3795.25, 3795.38, 2102, 1635
2022/6/30, 11:04:00.0, 3795.00, 3795.75, 3793.50, 3795.50, 2723, 1957, 3794.94, 3794.92, 3794.63, 1446, 1277
2022/6/30, 11:05:00.0, 3795.50, 3796.00, 3790.50, 3790.50, 2865, 2285, 3793.13, 3792.33, 3793.25, 1540, 1325
2022/6/30, 11:06:00.0, 3790.75, 3791.50, 3788.00, 3789.75, 6811, 4559, 3790.00, 3789.75, 3789.75, 3848, 2963
2022/6/30, 11:07:00.0, 3789.75, 3789.75, 3786.75, 3788.00, 4069, 2989, 3788.56, 3788.17, 3788.25, 2277, 1792
2022/6/30, 11:08:00.0, 3788.25, 3790.00, 3787.75, 3789.00, 1990, 1554, 3788.75, 3788.92, 3788.88, 1028, 962
2022/6/30, 11:09:00.0, 3788.75, 3790.00, 3786.25, 3786.75, 3324, 2488, 3787.94, 3787.67, 3788.13, 1788, 1536
2022/6/30, 11:10:00.0, 3786.75, 3788.25, 3785.50, 3785.75, 2392, 1878, 3786.56, 3786.50, 3786.88, 1318, 1074
2022/6/30, 11:11:00.0, 3785.75, 3788.50, 3785.25, 3788.50, 2180, 1753, 3787.00, 3787.42, 3786.88, 1033, 1147
2022/6/30, 11:12:00.0, 3788.75, 3790.00, 3787.75, 3788.25, 3890, 2254, 3788.69, 3788.67, 3788.88, 2035, 1855
2022/6/30, 11:13:00.0, 3788.25, 3789.75, 3785.25, 3789.25, 4383, 3258, 3788.13, 3788.08, 3787.50, 2237, 2146
2022/6/30, 11:14:00.0, 3789.25, 3792.50, 3788.75, 3792.00, 2741, 2113, 3790.63, 3791.08, 3790.63, 1139, 1602
2022/6/30, 11:15:00.0, 3792.00, 3792.50, 3790.00, 3790.50, 2764, 1920, 3791.25, 3791.00, 3791.25, 1479, 1285
2022/6/30, 11:16:00.0, 3790.50, 3791.50, 3789.00, 3789.75, 2235, 1583, 3790.19, 3790.08, 3790.25, 1192, 1043
2022/6/30, 11:17:00.0, 3789.50, 3791.50, 3788.50, 3791.25, 2229, 1479, 3790.19, 3790.42, 3790.00, 1199, 1030
2022/6/30, 11:18:00.0, 3791.25, 3794.25, 3791.00, 3794.25, 2647, 1986, 3792.69, 3793.17, 3792.63, 1076, 1571
2022/6/30, 11:19:00.0, 3794.25, 3796.25, 3794.00, 3795.25, 3469, 2410, 3794.94, 3795.17, 3795.13, 1630, 1839
2022/6/30, 11:20:00.0, 3795.50, 3798.25, 3793.50, 3798.00, 3657, 2621, 3796.31, 3796.58, 3795.88, 1656, 2001
2022/6/30, 11:21:00.0, 3798.00, 3800.00, 3797.25, 3799.00, 5833, 3721, 3798.56, 3798.75, 3798.63, 2150, 3683
2022/6/30, 11:22:00.0, 3799.25, 3800.00, 3798.25, 3799.25, 3269, 2143, 3799.19, 3799.17, 3799.13, 1203, 2066
2022/6/30, 11:23:00.0, 3799.50, 3799.50, 3796.25, 3798.50, 2780, 2167, 3798.44, 3798.08, 3797.88, 1504, 1276
2022/6/30, 11:24:00.0, 3798.50, 3808.00, 3798.50, 3807.25, 11777, 7493, 3803.06, 3804.58, 3803.25, 4352, 7425
2022/6/30, 11:25:00.0, 3807.25, 3814.50, 3806.75, 3814.50, 8641, 5779, 3810.75, 3811.92, 3810.63, 4050, 4591
2022/6/30, 11:26:00.0, 3814.25, 3815.00, 3812.00, 3814.00, 4366, 3141, 3813.81, 3813.67, 3813.50, 2173, 2193
2022/6/30, 11:27:00.0, 3814.00, 3815.00, 3812.75, 3814.00, 3640, 2564, 3813.94, 3813.92, 3813.88, 1874, 1766
2022/6/30, 11:28:00.0, 3814.00, 3814.75, 3811.25, 3811.50, 3230, 2393, 3812.88, 3812.50, 3813.00, 1823, 1407
2022/6/30, 11:29:00.0, 3811.25, 3814.50, 3810.75, 3814.50, 2452, 1790, 3812.75, 3813.25, 3812.63, 1068, 1384
2022/6/30, 11:30:00.0, 3814.75, 3817.25, 3814.00, 3816.75, 4010, 2770, 3815.69, 3816.00, 3815.63, 2001, 2009
2022/6/30, 11:31:00.0, 3816.75, 3819.25, 3816.25, 3818.25, 3582, 2450, 3817.63, 3817.92, 3817.75, 1710, 1872
2022/6/30, 11:32:00.0, 3818.50, 3822.75, 3818.50, 3820.00, 7011, 4630, 3819.94, 3820.42, 3820.63, 3051, 3960
2022/6/30, 11:33:00.0, 3820.25, 3820.75, 3816.50, 3817.00, 4694, 3423, 3818.63, 3818.08, 3818.63, 2499, 2195
2022/6/30, 11:34:00.0, 3817.00, 3817.50, 3814.75, 3815.25, 3840, 2527, 3816.13, 3815.83, 3816.13, 2241, 1599
2022/6/30, 11:35:00.0, 3815.25, 3815.50, 3812.75, 3813.50, 4182, 3170, 3814.25, 3813.92, 3814.13, 2165, 2017
2022/6/30, 11:36:00.0, 3813.50, 3813.75, 3809.25, 3810.25, 4185, 3018, 3811.69, 3811.08, 3811.50, 2330, 1855
2022/6/30, 11:37:00.0, 3810.25, 3812.25, 3808.50, 3809.25, 4131, 2907, 3810.06, 3810.00, 3810.38, 2253, 1878
2022/6/30, 11:38:00.0, 3809.25, 3811.75, 3808.00, 3811.50, 2738, 2061, 3810.13, 3810.42, 3809.88, 1344, 1394
2022/6/30, 11:39:00.0, 3811.75, 3811.75, 3809.75, 3810.50, 1798, 1410, 3810.94, 3810.67, 3810.75, 893, 905
2022/6/30, 11:40:00.0, 3810.50, 3811.50, 3809.50, 3810.25, 1987, 1508, 3810.44, 3810.42, 3810.50, 1089, 898
2022/6/30, 11:41:00.0, 3810.25, 3811.25, 3808.75, 3809.00, 1640, 1291, 3809.81, 3809.67, 3810.00, 842, 798
2022/6/30, 11:42:00.0, 3809.00, 3811.25, 3808.75, 3811.25, 1986, 1516, 3810.06, 3810.42, 3810.00, 928, 1058
2022/6/30, 11:43:00.0, 3811.25, 3814.75, 3811.00, 3814.00, 3215, 2491, 3812.75, 3813.25, 3812.88, 1438, 1777
2022/6/30, 11:44:00.0, 3814.00, 3814.00, 3812.00, 3813.00, 2317, 1644, 3813.25, 3813.00, 3813.00, 1218, 1099
2022/6/30, 11:45:00.0, 3813.25, 3816.25, 3812.50, 3815.50, 2755, 2178, 3814.38, 3814.75, 3814.38, 1251, 1504
2022/6/30, 11:46:00.0, 3815.75, 3815.75, 3813.25, 3814.75, 2372, 1775, 3814.88, 3814.58, 3814.50, 1329, 1043
2022/6/30, 11:47:00.0, 3814.75, 3817.25, 3813.75, 3815.25, 2389, 1785, 3815.25, 3815.42, 3815.50, 1127, 1262
2022/6/30, 11:48:00.0, 3815.50, 3816.00, 3811.25, 3811.50, 3047, 2344, 3813.56, 3812.92, 3813.63, 1909, 1138
2022/6/30, 11:49:00.0, 3811.50, 3812.50, 3809.00, 3809.75, 3930, 2976, 3810.69, 3810.42, 3810.75, 2103, 1827
2022/6/30, 11:50:00.0, 3809.75, 3810.50, 3806.75, 3807.50, 3589, 2714, 3808.63, 3808.25, 3808.63, 1999, 1590
2022/6/30, 11:51:00.0, 3807.50, 3809.25, 3806.75, 3809.00, 2324, 1701, 3808.13, 3808.33, 3808.00, 1038, 1286
2022/6/30, 11:52:00.0, 3809.00, 3812.50, 3808.00, 3811.75, 2972, 2289, 3810.31, 3810.75, 3810.25, 1416, 1556
2022/6/30, 11:53:00.0, 3811.75, 3812.00, 3810.00, 3810.75, 1642, 1252, 3811.13, 3810.92, 3811.00, 892, 750
2022/6/30, 11:54:00.0, 3811.00, 3812.25, 3810.75, 3812.00, 1733, 1378, 3811.50, 3811.67, 3811.50, 841, 892
2022/6/30, 11:55:00.0, 3812.00, 3814.50, 3811.50, 3812.75, 2683, 2010, 3812.69, 3812.92, 3813.00, 1235, 1448
2022/6/30, 11:56:00.0, 3812.75, 3812.75, 3809.25, 3810.00, 2834, 2082, 3811.19, 3810.67, 3811.00, 1574, 1260
2022/6/30, 11:57:00.0, 3810.00, 3811.50, 3809.00, 3809.75, 1918, 1421, 3810.06, 3810.08, 3810.25, 953, 965
2022/6/30, 11:58:00.0, 3810.00, 3812.50, 3809.00, 3812.00, 1912, 1487, 3810.88, 3811.17, 3810.75, 869, 1043
2022/6/30, 11:59:00.0, 3812.00, 3813.50, 3811.00, 3811.75, 2084, 1698, 3812.06, 3812.08, 3812.25, 1050, 1034
2022/6/30, 12:00:00.0, 3812.00, 3813.50, 3811.50, 3813.00, 1640, 1378, 3812.50, 3812.67, 3812.50, 762, 878
2022/6/30, 12:01:00.0, 3812.75, 3815.00, 3812.75, 3814.50, 1990, 1624, 3813.75, 3814.08, 3813.88, 826, 1164
2022/6/30, 12:02:00.0, 3814.75, 3817.50, 3814.00, 3814.50, 3763, 2729, 3815.19, 3815.33, 3815.75, 1829, 1934
2022/6/30, 12:03:00.0, 3814.50, 3814.75, 3811.75, 3814.50, 2355, 1943, 3813.88, 3813.67, 3813.25, 1214, 1141
2022/6/30, 12:04:00.0, 3814.50, 3816.50, 3814.25, 3815.25, 1915, 1499, 3815.13, 3815.33, 3815.38, 959, 956
2022/6/30, 12:05:00.0, 3815.25, 3815.75, 3808.75, 3809.00, 3374, 2626, 3812.19, 3811.17, 3812.25, 1929, 1445
2022/6/30, 12:06:00.0, 3809.00, 3809.75, 3807.00, 3807.50, 3879, 2886, 3808.31, 3808.08, 3808.38, 2114, 1765
2022/6/30, 12:07:00.0, 3807.50, 3808.75, 3805.75, 3807.25, 2955, 2216, 3807.31, 3807.25, 3807.25, 1509, 1446
2022/6/30, 12:08:00.0, 3807.50, 3808.50, 3806.25, 3808.25, 1980, 1535, 3807.63, 3807.67, 3807.38, 995, 985
2022/6/30, 12:09:00.0, 3808.00, 3809.25, 3805.50, 3806.25, 2128, 1676, 3807.25, 3807.00, 3807.38, 1118, 1010
2022/6/30, 12:10:00.0, 3806.50, 3807.25, 3802.50, 3803.00, 4048, 2868, 3804.81, 3804.25, 3804.88, 2346, 1702
2022/6/30, 12:11:00.0, 3803.00, 3804.75, 3800.75, 3801.00, 3399, 2467, 3802.38, 3802.17, 3802.75, 1984, 1415
2022/6/30, 12:12:00.0, 3801.25, 3802.00, 3798.00, 3798.75, 3963, 2894, 3800.00, 3799.58, 3800.00, 2056, 1907
2022/6/30, 12:13:00.0, 3798.75, 3800.25, 3794.50, 3795.50, 6080, 3908, 3797.25, 3796.75, 3797.38, 3179, 2901
2022/6/30, 12:14:00.0, 3795.25, 3796.75, 3793.50, 3794.75, 3404, 2671, 3795.06, 3795.00, 3795.13, 1541, 1863
2022/6/30, 12:15:00.0, 3794.75, 3796.50, 3793.00, 3795.75, 4935, 3339, 3795.00, 3795.08, 3794.75, 2365, 2570
2022/6/30, 12:16:00.0, 3795.50, 3797.50, 3794.00, 3797.50, 3656, 2436, 3796.13, 3796.33, 3795.75, 1763, 1893
2022/6/30, 12:17:00.0, 3797.75, 3798.00, 3795.25, 3796.25, 2191, 1748, 3796.81, 3796.50, 3796.63, 1108, 1083
2022/6/30, 12:18:00.0, 3796.50, 3796.50, 3795.00, 3796.25, 4196, 2429, 3796.06, 3795.92, 3795.75, 1903, 2293
2022/6/30, 12:19:00.0, 3796.00, 3797.00, 3794.50, 3796.75, 3855, 2076, 3796.06, 3796.08, 3795.75, 1781, 2074
2022/6/30, 12:20:00.0, 3796.75, 3797.50, 3795.25, 3797.50, 3073, 1719, 3796.75, 3796.75, 3796.38, 1695, 1378
2022/6/30, 12:21:00.0, 3797.50, 3801.75, 3797.00, 3801.25, 4133, 2929, 3799.38, 3800.00, 3799.38, 1828, 2305
2022/6/30, 12:22:00.0, 3801.25, 3803.00, 3800.50, 3802.75, 2993, 2237, 3801.88, 3802.08, 3801.75, 1531, 1462
2022/6/30, 12:23:00.0, 3802.75, 3804.50, 3802.00, 3803.25, 2897, 1940, 3803.13, 3803.25, 3803.25, 1234, 1663
2022/6/30, 12:24:00.0, 3803.25, 3804.50, 3801.75, 3804.50, 2030, 1590, 3803.50, 3803.58, 3803.13, 965, 1065
2022/6/30, 12:25:00.0, 3804.25, 3806.25, 3803.25, 3805.75, 3266, 2362, 3804.88, 3805.08, 3804.75, 1480, 1786
2022/6/30, 12:26:00.0, 3805.50, 3807.00, 3804.75, 3805.75, 3272, 2205, 3805.75, 3805.83, 3805.88, 1713, 1559
2022/6/30, 12:27:00.0, 3805.75, 3806.75, 3804.75, 3806.75, 2337, 1614, 3806.00, 3806.08, 3805.75, 1169, 1168
2022/6/30, 12:28:00.0, 3806.75, 3806.75, 3804.00, 3804.75, 2805, 1763, 3805.56, 3805.17, 3805.38, 1495, 1310
2022/6/30, 12:29:00.0, 3804.75, 3806.50, 3804.25, 3806.00, 2311, 1609, 3805.38, 3805.58, 3805.38, 1067, 1244
2022/6/30, 12:30:00.0, 3806.25, 3807.75, 3805.25, 3807.50, 1904, 1439, 3806.69, 3806.83, 3806.50, 891, 1013
2022/6/30, 12:31:00.0, 3807.50, 3809.00, 3806.00, 3808.75, 2104, 1664, 3807.81, 3807.92, 3807.50, 946, 1158
2022/6/30, 12:32:00.0, 3808.75, 3810.50, 3807.25, 3809.25, 2738, 2035, 3808.94, 3809.00, 3808.88, 1282, 1456
2022/6/30, 12:33:00.0, 3809.25, 3810.50, 3806.00, 3810.00, 2447, 1980, 3808.94, 3808.83, 3808.25, 1212, 1235
2022/6/30, 12:34:00.0, 3810.25, 3810.25, 3807.25, 3808.25, 1880, 1300, 3809.00, 3808.58, 3808.75, 1039, 841
2022/6/30, 12:35:00.0, 3808.00, 3809.75, 3807.50, 3809.50, 2431, 1395, 3808.69, 3808.92, 3808.63, 1201, 1230
2022/6/30, 12:36:00.0, 3809.50, 3811.75, 3809.50, 3810.75, 1994, 1566, 3810.38, 3810.67, 3810.63, 868, 1126
2022/6/30, 12:37:00.0, 3811.00, 3811.75, 3809.00, 3810.50, 2188, 1364, 3810.56, 3810.42, 3810.38, 1185, 1003
2022/6/30, 12:38:00.0, 3810.25, 3811.00, 3807.75, 3808.25, 1862, 1408, 3809.31, 3809.00, 3809.38, 1073, 789
2022/6/30, 12:39:00.0, 3808.00, 3810.50, 3808.00, 3810.25, 2553, 1565, 3809.19, 3809.58, 3809.25, 1194, 1359
2022/6/30, 12:40:00.0, 3810.50, 3814.25, 3810.50, 3813.75, 5219, 3633, 3812.25, 3812.83, 3812.38, 2195, 3024
2022/6/30, 12:41:00.0, 3813.75, 3815.50, 3811.75, 3813.00, 5119, 3020, 3813.50, 3813.42, 3813.63, 2631, 2488
2022/6/30, 12:42:00.0, 3813.00, 3813.50, 3810.75, 3811.75, 2568, 1890, 3812.25, 3812.00, 3812.13, 1273, 1295
2022/6/30, 12:43:00.0, 3811.75, 3811.75, 3805.25, 3807.00, 5014, 3784, 3808.94, 3808.00, 3808.50, 2794, 2220
2022/6/30, 12:44:00.0, 3807.00, 3808.00, 3802.00, 3802.00, 4231, 3096, 3804.75, 3804.00, 3805.00, 2282, 1949
2022/6/30, 12:45:00.0, 3802.00, 3804.75, 3802.00, 3803.75, 2893, 2192, 3803.13, 3803.50, 3803.38, 1328, 1565
2022/6/30, 12:46:00.0, 3804.00, 3806.75, 3804.00, 3805.00, 2700, 2064, 3804.94, 3805.25, 3805.38, 1239, 1461
2022/6/30, 12:47:00.0, 3805.00, 3808.75, 3805.00, 3807.75, 2429, 1848, 3806.63, 3807.17, 3806.88, 989, 1440
