date,time,symbol,open,high,low,close,volume
2022-03-29,14:45:00,SP:SPX,4622.08,4622.17,4621.16,4621.66,3723520
2022-03-29,14:46:00,SP:SPX,4621.49,4621.88,4621.08,4621.08,3492200
2022-03-29,14:47:00,SP:SPX,4621.11,4622.45,4621.06,4622.42,3548430
2022-03-29,14:48:00,SP:SPX,4622.45,4623.42,4621.82,4623.36,3696210
2022-03-29,14:49:00,SP:SPX,4623.37,4623.74,4622.21,4622.21,3977230
2022-03-29,14:50:00,SP:SPX,4622.19,4622.19,4620.44,4620.75,4037900
2022-03-29,14:51:00,SP:SPX,4620.81,4621.83,4620.68,4621.62,3470900
2022-03-29,14:52:00,SP:SPX,4621.63,4622.94,4621.63,4622.85,3356640
2022-03-29,14:53:00,SP:SPX,4622.85,4623.62,4622.67,4623.48,3976560
2022-03-29,14:54:00,SP:SPX,4623.28,4623.28,4622.4,4622.57,3451870
2022-03-29,14:55:00,SP:SPX,4622.57,4622.99,4621.51,4622.44,4206770
2022-03-29,14:56:00,SP:SPX,4622.48,4624.52,4622.48,4624.5,3628980
2022-03-29,14:57:00,SP:SPX,4624.6,4624.73,4622.08,4622.08,4436520
2022-03-29,14:58:00,SP:SPX,4621.89,4622.06,4621.47,4621.79,3239150
2022-03-29,14:59:00,SP:SPX,4621.93,4622.91,4621.89,4622.82,4163320
2022-03-29,15:00:00,SP:SPX,4622.83,4622.98,4620.82,4621.75,4705770
2022-03-29,15:01:00,SP:SPX,4621.67,4621.84,4620.73,4621.83,4267610
2022-03-29,15:02:00,SP:SPX,4621.82,4622.72,4621.79,4622.72,3466420
2022-03-29,15:03:00,SP:SPX,4622.78,4623.8,4622.68,4623.75,3471310
2022-03-29,15:04:00,SP:SPX,4623.99,4625.98,4623.98,4625.82,4374610
2022-03-29,15:05:00,SP:SPX,4625.89,4626.13,4625.77,4626.07,3978280
2022-03-29,15:06:00,SP:SPX,4626.1,4627.37,4626.1,4626.89,4051540
2022-03-29,15:07:00,SP:SPX,4626.93,4627.3,4626.85,4627.09,4003870
2022-03-29,15:08:00,SP:SPX,4627.13,4629.14,4627.13,4628.95,4995490
2022-03-29,15:09:00,SP:SPX,4628.79,4628.96,4627.94,4628.81,4088500
2022-03-29,15:10:00,SP:SPX,4628.82,4629.45,4628.63,4629.45,4615890
2022-03-29,15:11:00,SP:SPX,4629.47,4629.88,4628.58,4629.47,4284230
2022-03-29,15:12:00,SP:SPX,4629.48,4629.57,4628.59,4629.02,4438760
2022-03-29,15:13:00,SP:SPX,4629.24,4630.93,4629.23,4630.86,5545060
2022-03-29,15:14:00,SP:SPX,4630.89,4630.89,4628.55,4628.55,4912030
2022-03-29,15:15:00,SP:SPX,4628.52,4628.69,4627.58,4627.87,4571610
2022-03-29,15:16:00,SP:SPX,4627.85,4629.18,4627.6,4629.04,4428520
2022-03-29,15:17:00,SP:SPX,4629.05,4629.36,4628.02,4629.15,4276650
2022-03-29,15:18:00,SP:SPX,4629.1,4630.14,4627.67,4628.46,6266520
2022-03-29,15:19:00,SP:SPX,4628.43,4629.71,4628.43,4629.66,3988840
2022-03-29,15:20:00,SP:SPX,4629.67,4630.7,4629.67,4630.46,4517370
2022-03-29,15:21:00,SP:SPX,4630.45,4631.04,4630.26,4630.77,4479560
2022-03-29,15:22:00,SP:SPX,4630.78,4630.78,4629.7,4630.41,4342360
2022-03-29,15:23:00,SP:SPX,4630.42,4630.8,4629.44,4630.21,4407040
2022-03-29,15:24:00,SP:SPX,4630.25,4631.3,4628.44,4628.81,7597530
2022-03-29,15:25:00,SP:SPX,4628.84,4629.39,4628.73,4629.39,4489130
2022-03-29,15:26:00,SP:SPX,4629.57,4630.86,4629.57,4630.23,4639130
2022-03-29,15:27:00,SP:SPX,4630.23,4630.23,4627.61,4628.04,5367440
2022-03-29,15:28:00,SP:SPX,4628.26,4630.26,4628.26,4630.17,5205250
