date,time,open,high,low,close,volume
2022-05-27,10:00:00,12519.5,12593.75,12502.5,12533.25,88792
2022-05-27,11:00:00,12533,12598.75,12507.5,12594,63182
2022-05-27,12:00:00,12594,12612,12560.25,12586,42564
2022-05-27,13:00:00,12586,12600.25,12567.5,12588.5,30582
2022-05-27,14:00:00,12588.75,12618.5,12572.25,12615.5,34626
2022-05-27,15:00:00,12615.5,12683.25,12606.75,12682.25,88866
2022-05-27,16:00:00,12681.75,12720.25,12671.75,12717.5,22181
2022-05-29,18:00:00,12705.25,12721,12672.75,12706.75,4126
2022-05-29,19:00:00,12706.5,12757,12702.25,12737.75,4393
2022-05-29,20:00:00,12736.75,12753.75,12720.25,12748.5,4255
2022-05-29,21:00:00,12748,12769,12738,12751.5,3834
2022-05-29,22:00:00,12751.5,12795,12744.75,12783,4815
2022-05-29,23:00:00,12782.75,12791.25,12769,12787,2689
2022-05-30,00:00:00,12787,12816.75,12782,12814.5,4422
2022-05-30,01:00:00,12814.75,12869.5,12806,12866.75,7771
2022-05-30,02:00:00,12868,12868.5,12837.5,12846.5,6199
2022-05-30,03:00:00,12845.75,12863.5,12831.25,12852.5,8704
2022-05-30,04:00:00,12853.25,12868,12840,12849.75,4962
2022-05-30,05:00:00,12849.75,12883,12841.5,12870,6593
2022-05-30,06:00:00,12870.25,12871.75,12811,12847.25,9992
2022-05-30,07:00:00,12847.25,12848,12827,12837,5017
2022-05-30,08:00:00,12836.75,12837,12786.5,12816,7949
2022-05-30,09:00:00,12815.25,12822,12746,12773.5,13765
2022-05-30,10:00:00,12772.5,12798.75,12736.5,12780.5,12300
2022-05-30,11:00:00,12781.25,12817.75,12770.25,12795.5,7968
2022-05-30,12:00:00,12797,12835.75,12785.25,12810,7077
2022-05-30,18:00:00,12811,12823.5,12746,12774.75,6270
2022-05-30,19:00:00,12774.75,12825.75,12772,12815.25,4326
2022-05-30,20:00:00,12815.5,12822.75,12683.25,12713,12692
2022-05-30,21:00:00,12714,12754.75,12676,12732,11003
2022-05-30,22:00:00,12732.25,12770,12726,12759,6513
2022-05-30,23:00:00,12759.75,12763.25,12725,12752.5,4850
2022-05-31,00:00:00,12752.75,12766.75,12738,12752.25,3428
2022-05-31,01:00:00,12752,12765,12736.5,12738.25,5032
2022-05-31,02:00:00,12739.5,12745.75,12665.5,12695.25,11658
2022-05-31,03:00:00,12694.25,12705.5,12631.5,12652.75,16040
2022-05-31,04:00:00,12653,12751,12653,12719.25,15787
2022-05-31,05:00:00,12718.25,12719.75,12616.75,12641.25,18055
2022-05-31,06:00:00,12641.25,12686,12615.5,12658.5,11545
2022-05-31,07:00:00,12659.25,12706.5,12658.5,12675.25,11662
2022-05-31,08:00:00,12675.25,12679.25,12594.75,12606.25,21495
2022-05-31,09:00:00,12607,12688,12520.75,12551.25,83773
2022-05-31,10:00:00,12552.5,12646.5,12480,12620.75,98261
2022-05-31,11:00:00,12621.5,12722.5,12565,12710,70218
2022-05-31,12:00:00,12710.25,12756,12661.25,12732,65427
2022-05-31,13:00:00,12732.25,12762.75,12659,12758.5,52991
2022-05-31,14:00:00,12757.75,12768.5,12601.75,12631.75,57223
2022-05-31,15:00:00,12632,12744.25,12606.25,12645.25,86299
2022-05-31,16:00:00,12645.25,12669,12633.25,12653.25,19775
2022-05-31,18:00:00,12662.5,12696,12656.25,12694.25,4528
2022-05-31,19:00:00,12694,12710.5,12683.5,12704.5,3297
2022-05-31,20:00:00,12704.75,12718,12695,12699,3633
2022-05-31,21:00:00,12697,12725.25,12692.75,12711,4104
2022-05-31,22:00:00,12710.5,12710.75,12676,12679.5,3132
2022-05-31,23:00:00,12679.5,12686,12662,12682,3314
2022-06-01,00:00:00,12682,12688.25,12646.5,12678.75,3904
2022-06-01,01:00:00,12679.75,12695.75,12616.25,12631.75,7709
2022-06-01,02:00:00,12632,12669.5,12621.25,12664,6833
2022-06-01,03:00:00,12664,12683.25,12633.25,12643.25,10453
2022-06-01,04:00:00,12643,12649.5,12581.5,12619.75,11224
2022-06-01,05:00:00,12621,12654.5,12618.75,12628.5,5875
2022-06-01,06:00:00,12628.25,12638.75,12605.5,12620,6937
2022-06-01,07:00:00,12619,12685,12618,12683.5,9237
2022-06-01,08:00:00,12683.75,12717.5,12675.5,12689.75,16009
2022-06-01,09:00:00,12689.75,12823.5,12683.5,12805.75,83539
2022-06-01,10:00:00,12806,12819.75,12557.5,12643,121102
2022-06-01,11:00:00,12642.5,12643.5,12500,12508.75,84166
2022-06-01,12:00:00,12509,12526.5,12454.75,12498,67944
2022-06-01,13:00:00,12498.25,12568,12489.25,12548.25,54345
2022-06-01,14:00:00,12549,12659.75,12540.25,12611,65827
2022-06-01,15:00:00,12611,12664.5,12543.75,12550,77179
2022-06-01,16:00:00,12549.25,12562.5,12525.25,12548,18081
2022-06-01,18:00:00,12549.75,12554.5,12521,12526.5,3914
2022-06-01,19:00:00,12526,12536.75,12502.5,12509,4103
2022-06-01,20:00:00,12509.5,12586.25,12494,12576,8618
2022-06-01,21:00:00,12577.25,12590.25,12553.25,12555.25,5667
2022-06-01,22:00:00,12555,12577,12537.5,12551.5,4927
2022-06-01,23:00:00,12551.75,12563.5,12540,12558.75,2883
2022-06-02,00:00:00,12560.25,12569.5,12552,12565,1562
2022-06-02,01:00:00,12565.75,12571,12528.5,12554.75,4862
2022-06-02,02:00:00,12554.25,12589.5,12544,12585.25,4562
2022-06-02,03:00:00,12585.5,12630.75,12577.25,12606,10400
2022-06-02,04:00:00,12605.75,12646.5,12584.5,12617,8887
2022-06-02,05:00:00,12616.5,12644,12597,12621,6539
2022-06-02,06:00:00,12621,12655.5,12602,12647,6512
2022-06-02,07:00:00,12647,12648.75,12619.5,12635.75,7189
2022-06-02,08:00:00,12635.25,12644,12584.5,12587.75,17975
2022-06-02,09:00:00,12588,12601.5,12442.5,12531,102244
2022-06-02,10:00:00,12531.75,12632.5,12496.75,12599.75,97432
2022-06-02,11:00:00,12600.5,12731.75,12590.25,12692.25,74224
2022-06-02,12:00:00,12693.75,12800.75,12684.5,12786.75,57479
2022-06-02,13:00:00,12787.25,12833.75,12763.5,12831.25,47464
2022-06-02,14:00:00,12831.75,12867,12816.5,12819.75,48494
2022-06-02,15:00:00,12820.25,12899.25,12808.25,12894.25,71816
2022-06-02,16:00:00,12894.25,12903.75,12870,12896.75,17361
2022-06-02,18:00:00,12896,12945.25,12895.25,12917,5825
2022-06-02,19:00:00,12917,12933,12915.5,12922.25,2980
2022-06-02,20:00:00,12920.75,12926.75,12887.75,12892,5376
2022-06-02,21:00:00,12891,12913.75,12885.5,12909,4125
2022-06-02,22:00:00,12909.25,12913.5,12892.5,12897.75,2679
2022-06-02,23:00:00,12898.25,12904.25,12887.75,12891,2881
2022-06-03,00:00:00,12890.75,12909,12890.25,12891.5,1972
2022-06-03,01:00:00,12890.75,12908,12889.25,12901.5,2266
2022-06-03,02:00:00,12901.75,12906.5,12881.75,12886.5,3421
2022-06-03,03:00:00,12886,12887.75,12822,12827,10329
2022-06-03,04:00:00,12826.75,12848,12809.25,12839,9681
2022-06-03,05:00:00,12839.25,12843,12802.25,12828,6856
2022-06-03,06:00:00,12828.5,12830,12764.25,12772.5,10966
2022-06-03,07:00:00,12773.5,12783.75,12727.25,12732.5,14154
2022-06-03,08:00:00,12731.75,12808.75,12684,12715,39872
2022-06-03,09:00:00,12715,12741.5,12609.25,12693.5,92682
2022-06-03,10:00:00,12692.25,12731.25,12564.25,12567,103901
2022-06-03,11:00:00,12567.5,12574.25,12503,12547.75,74433
2022-06-03,12:00:00,12548,12613,12525.75,12606,51454
2022-06-03,13:00:00,12606.25,12646.25,12535.25,12551,58613
2022-06-03,14:00:00,12551.5,12603.75,12537.75,12577.5,44893
2022-06-03,15:00:00,12577,12586.75,12511.25,12554,77104
2022-06-03,16:00:00,12553.5,12565.75,12536.75,12549.5,15077
2022-06-05,18:00:00,12549.75,12589.5,12527,12552.25,5230
2022-06-05,19:00:00,12552.25,12570,12538,12550.5,2973
2022-06-05,20:00:00,12549.25,12584,12531,12578.75,4402
2022-06-05,21:00:00,12579,12608.5,12569.75,12601.25,6082
2022-06-05,22:00:00,12601,12635.75,12597.25,12630.5,5630
2022-06-05,23:00:00,12631,12643.5,12623.75,12632.25,4504
2022-06-06,00:00:00,12632,12650,12625,12645.75,3277
2022-06-06,01:00:00,12645.5,12649.5,12623.5,12638.5,3974
2022-06-06,02:00:00,12638.75,12662.25,12617.25,12655.5,6782
2022-06-06,03:00:00,12656.75,12714,12652.5,12711.75,10593
2022-06-06,04:00:00,12711.5,12751.25,12710.25,12746.5,10879
2022-06-06,05:00:00,12747.25,12749.5,12703.25,12713.25,5840
2022-06-06,06:00:00,12712.75,12745.25,12709.25,12738,5388
2022-06-06,07:00:00,12736.75,12743.25,12707,12738.25,7448
2022-06-06,08:00:00,12738.5,12766,12722.75,12741,14642
2022-06-06,09:00:00,12741,12785.5,12673.5,12749.25,77232
2022-06-06,10:00:00,12749.75,12810,12746.5,12780.25,73573
2022-06-06,11:00:00,12780.25,12793.5,12627.75,12665.25,68741
2022-06-06,12:00:00,12665.75,12668.25,12532.75,12605,55708
2022-06-06,13:00:00,12605,12678.75,12555.5,12677.25,42058
2022-06-06,14:00:00,12677.75,12683.5,12557,12589.75,46281
2022-06-06,15:00:00,12590.25,12617.5,12540.25,12600.25,58656
2022-06-06,16:00:00,12600.5,12609.25,12581,12606.75,11359
2022-06-06,18:00:00,12605.25,12614.5,12577.5,12583.5,4595
2022-06-06,19:00:00,12583.75,12612.75,12581.25,12603,3427
2022-06-06,20:00:00,12603.5,12606,12543.75,12557.75,6395
2022-06-06,21:00:00,12557.75,12573,12488,12527.25,11298
2022-06-06,22:00:00,12525.75,12530.75,12502,12512.5,4275
2022-06-06,23:00:00,12512.5,12544.5,12509.25,12530,4168
2022-06-07,00:00:00,12530.25,12533,12505.5,12514.75,3738
2022-06-07,01:00:00,12514.25,12520.75,12470.5,12476.5,6222
2022-06-07,02:00:00,12476.5,12520,12476.5,12496.25,6859
2022-06-07,03:00:00,12495.75,12553.25,12493.25,12536.5,11050
2022-06-07,04:00:00,12536.5,12566.75,12530,12552.25,6554
2022-06-07,05:00:00,12552,12557,12523.5,12529,6996
2022-06-07,06:00:00,12528.5,12537.75,12480,12488.75,9907
2022-06-07,07:00:00,12488.75,12511.25,12439.5,12468.75,19340
2022-06-07,08:00:00,12469.5,12476.75,12428.25,12434.5,21074
2022-06-07,09:00:00,12434,12581,12412.5,12529.25,86222
2022-06-07,10:00:00,12529.25,12707.25,12491.75,12670.25,98085
2022-06-07,11:00:00,12670.25,12680.5,12562,12615.5,66304
2022-06-07,12:00:00,12615,12634.75,12564,12625.25,42751
2022-06-07,13:00:00,12625.5,12668.25,12611.75,12646,36340
2022-06-07,14:00:00,12647.5,12703.75,12637.75,12665.5,41021
2022-06-07,15:00:00,12666.5,12740.25,12661.25,12711.5,61425
2022-06-07,16:00:00,12710.75,12711.25,12678.75,12681.5,14953
2022-06-07,18:00:00,12680.5,12702.5,12680,12691,3533
2022-06-07,19:00:00,12690.5,12703.25,12666.5,12671,3674
2022-06-07,20:00:00,12671.25,12698.25,12662.25,12689,4711
2022-06-07,21:00:00,12689.75,12708.5,12679.25,12694.25,3944
2022-06-07,22:00:00,12695,12711.25,12684,12685,2829
2022-06-07,23:00:00,12684.5,12689.5,12646.5,12657.25,4820
2022-06-08,00:00:00,12657.5,12665.75,12637.75,12638.75,4043
2022-06-08,01:00:00,12639,12670.5,12637.25,12662.5,4935
2022-06-08,02:00:00,12663.5,12685,12649.5,12672.25,5515
2022-06-08,03:00:00,12673.5,12673.75,12624.25,12654.25,11840
2022-06-08,04:00:00,12654.25,12693,12646.75,12680.5,10051
2022-06-08,05:00:00,12680.25,12695.5,12661.25,12681.75,6669
2022-06-08,06:00:00,12681.75,12698.5,12651,12691,8473
2022-06-08,07:00:00,12690.75,12722.25,12678.75,12684.75,10671
2022-06-08,08:00:00,12685,12694.25,12631.25,12655.25,14983
2022-06-08,09:00:00,12654.75,12783,12627.5,12759.75,78644
2022-06-08,10:00:00,12759.75,12774,12687,12715,79283
2022-06-08,11:00:00,12715,12774,12688.75,12726,56634
2022-06-08,12:00:00,12726,12748.5,12606,12646.5,66283
2022-06-08,13:00:00,12646,12647.5,12579.25,12633,52634
2022-06-08,14:00:00,12633.25,12653.5,12587.5,12616.25,50817
2022-06-08,15:00:00,12616.5,12658.25,12580.25,12619,70328
2022-06-08,16:00:00,12619,12628.5,12596.5,12619.25,14109
2022-06-08,18:00:00,12625,12630.5,12608.75,12628,1776
2022-06-08,19:00:00,12628.25,12633,12618.5,12624.25,1888
2022-06-08,20:00:00,12624.75,12636.75,12584.25,12594.5,5280
2022-06-08,21:00:00,12594.5,12604.5,12566.75,12577,5066
2022-06-08,22:00:00,12576.75,12593,12572.5,12590.25,2901
2022-06-08,23:00:00,12591.25,12607.5,12582.25,12600.5,2481
2022-06-09,00:00:00,12600.5,12603.75,12593.5,12596.75,1711
2022-06-09,01:00:00,12596.25,12613.5,12573,12576,4548
2022-06-09,02:00:00,12574.75,12601.5,12569.25,12601.5,4232
2022-06-09,03:00:00,12601,12620.25,12578.25,12613.25,10086
2022-06-09,04:00:00,12613,12679.5,12590.5,12679,11887
2022-06-09,05:00:00,12678.25,12684.5,12653.5,12662.25,8260
2022-06-09,06:00:00,12661.25,12726,12650.5,12691.25,13555
2022-06-09,07:00:00,12691.75,12718.25,12634.5,12643.5,16522
2022-06-09,08:00:00,12643.75,12644.75,12537.25,12557.25,31426
2022-06-09,09:00:00,12557.25,12654.5,12506,12639,89560
2022-06-09,10:00:00,12639.5,12673.25,12554.25,12582,90675
2022-06-09,11:00:00,12582.25,12614,12533.25,12571.75,67207
2022-06-09,12:00:00,12573,12597.5,12526.75,12588,47816
2022-06-09,13:00:00,12587.75,12608,12501.75,12542.75,49427
2022-06-09,14:00:00,12542.75,12543.25,12438.25,12439.25,51587
2022-06-09,15:00:00,12439.75,12442.5,12270,12271.25,113646
2022-06-09,16:00:00,12270.75,12303.25,12255.25,12297.25,21742
2022-06-09,18:00:00,12334,12335.25,12304,12312,1545
2022-06-09,19:00:00,12312,12331.5,12306.25,12318.75,1730
2022-06-09,20:00:00,12319.5,12331.75,12293.25,12307.25,1588
2022-06-09,21:00:00,12306.75,12320,12301.5,12310.75,1846
2022-06-09,22:00:00,12310.5,12333.25,12308.5,12328,1156
2022-06-09,23:00:00,12326.75,12362,12326.75,12338,1164
2022-06-10,00:00:00,12339.75,12340.75,12314,12319.75,650
2022-06-10,01:00:00,12320.25,12365.25,12319.5,12347.75,1712
2022-06-10,02:00:00,12345.25,12368.75,12338.75,12354.5,2011
2022-06-10,03:00:00,12353,12364.25,12289.75,12295,4950
2022-06-10,04:00:00,12295.25,12354.25,12288,12319.75,4234
2022-06-10,05:00:00,12317.75,12357.25,12317.5,12332.5,2980
2022-06-10,06:00:00,12331.75,12344.5,12300,12319,2591
2022-06-10,07:00:00,12318.5,12351,12305.75,12323,4218
2022-06-10,08:00:00,12323.5,12360.75,12061.5,12064,29398
2022-06-10,09:00:00,12063,12119.5,11968.5,11987.5,56238
2022-06-10,10:00:00,11987.75,11987.75,11880,11883.75,51053
2022-06-10,11:00:00,11884,11907,11868,11869.5,10867
2022-06-10,12:00:00,11890.75,11916.25,11861.75,11887.5,22592
2022-06-10,13:00:00,11886.75,11973.25,11862.5,11926.75,23037
2022-06-10,14:00:00,11927.25,11975.25,11902,11962.25,18979
2022-06-10,15:00:00,11963,12001,11863,11865.25,46679
2022-06-10,16:00:00,11865,11902,11863,11888.25,12113
2022-06-12,18:00:00,11810.75,11811.75,11679,11688.25,7373
2022-06-12,19:00:00,11687.5,11700,11675.25,11694,2156
2022-06-12,20:00:00,11693,11695.75,11634.75,11637.5,4406
2022-06-12,21:00:00,11637.75,11649,11594.75,11627,7012
2022-06-12,22:00:00,11628.25,11662.25,11620.75,11654.75,3150
2022-06-12,23:00:00,11657,11661.75,11640,11647.5,2203
2022-06-13,00:00:00,11647.75,11668.25,11621.75,11624,2672
2022-06-13,01:00:00,11623.75,11656.75,11599.25,11616,3633
2022-06-13,02:00:00,11614.75,11627.25,11576.5,11592.5,6566
2022-06-13,03:00:00,11591.75,11640.5,11565.75,11576.25,8616
2022-06-13,04:00:00,11575.5,11577,11456.5,11496.75,18707
2022-06-13,05:00:00,11496.5,11539,11481.25,11515.25,8925
2022-06-13,06:00:00,11514.75,11555,11506.25,11537.25,7702
2022-06-13,07:00:00,11537,11559.75,11487,11494,9363
2022-06-13,08:00:00,11494,11558.75,11492.75,11521,16680
2022-06-13,09:00:00,11522.75,11604.5,11490,11512.75,70780
2022-06-13,10:00:00,11512.25,11553,11371,11387.75,80788
2022-06-13,11:00:00,11387,11471.5,11344.75,11438.25,67660
2022-06-13,12:00:00,11438.5,11558.5,11415.5,11446.75,57674
2022-06-13,13:00:00,11447,11494.25,11402.75,11480.5,43944
2022-06-13,14:00:00,11480.75,11482.5,11383.75,11391.5,43290
2022-06-13,15:00:00,11392.5,11435,11285.25,11326.25,113140
2022-06-13,16:00:00,11326,11381.5,11303.25,11360,19335
2022-06-13,18:00:00,11367.5,11404.75,11366.75,11382.5,3146
2022-06-13,19:00:00,11383,11386.25,11344.25,11371.25,3194
2022-06-13,20:00:00,11370.75,11426.75,11355.25,11410.25,6811
2022-06-13,21:00:00,11409.75,11417,11365.25,11373.5,4567
2022-06-13,22:00:00,11372,11407.25,11367,11403.5,3166
2022-06-13,23:00:00,11404,11433.5,11403.75,11425.75,3344
2022-06-14,00:00:00,11425.5,11484.5,11425.5,11464.75,6096
2022-06-14,01:00:00,11465.75,11517.75,11461,11508.5,5457
2022-06-14,02:00:00,11508.25,11534.5,11503,11517.75,6001
2022-06-14,03:00:00,11517,11520,11436.5,11480.75,12661
2022-06-14,04:00:00,11479.75,11488,11407.75,11420,9668
2022-06-14,05:00:00,11419,11436,11400.25,11412.75,9855
2022-06-14,06:00:00,11411.25,11436.75,11369.75,11416.5,12343
2022-06-14,07:00:00,11418.25,11420,11355.75,11361.25,10315
2022-06-14,08:00:00,11360.5,11476,11360.5,11416.75,23584
2022-06-14,09:00:00,11416.75,11455.5,11295,11406.25,74345
2022-06-14,10:00:00,11407.25,11437,11269.75,11354.25,88207
2022-06-14,11:00:00,11345,11392,11285.25,11379.25,68554
2022-06-14,12:00:00,11379.5,11381.75,11307,11357.25,47394
2022-06-14,13:00:00,11357.5,11455.25,11319.5,11331,60163
2022-06-14,14:00:00,11331.5,11372.25,11300.75,11302.5,44031
2022-06-14,15:00:00,11302.75,11397,11236,11350.5,84592
2022-06-14,16:00:00,11350.5,11363.75,11326.25,11361.5,14051
2022-06-14,18:00:00,11364.75,11401.5,11363,11378.25,3655
2022-06-14,19:00:00,11378.75,11450.25,11361.75,11431,5252
2022-06-14,20:00:00,11431.25,11434.25,11393.5,11406.5,4101
2022-06-14,21:00:00,11405.75,11448.25,11400,11424,5244
2022-06-14,22:00:00,11423.75,11448.5,11420,11433,2904
2022-06-14,23:00:00,11433.5,11443.75,11406.75,11409.75,2815
2022-06-15,00:00:00,11409.75,11417.25,11376.25,11383,3435
2022-06-15,01:00:00,11382.75,11425.5,11358.5,11403,6383
2022-06-15,02:00:00,11402.5,11433.5,11391,11410,7548
2022-06-15,03:00:00,11410.5,11429.75,11370,11423,11834
2022-06-15,04:00:00,11422.25,11461.25,11406.5,11427.5,11130
2022-06-15,05:00:00,11427.75,11437.25,11398.5,11432.25,8003
2022-06-15,06:00:00,11432.5,11433,11400.5,11416.5,6831
2022-06-15,07:00:00,11415.5,11486.5,11401.25,11481,15506
2022-06-15,08:00:00,11480.25,11516.75,11431.75,11494.75,25028
2022-06-15,09:00:00,11494.5,11549,11459.75,11511.75,68234
2022-06-15,10:00:00,11511.5,11574,11464,11499.5,76299
2022-06-15,11:00:00,11497.25,11535.75,11480,11532.5,43535
2022-06-15,12:00:00,11533,11571.25,11487,11492.25,46241
2022-06-15,13:00:00,11492.5,11596.75,11489.5,11569.25,36451
2022-06-15,14:00:00,11571.5,11753.5,11371.25,11593.5,178001
2022-06-15,15:00:00,11594.5,11794.25,11578.5,11631.75,112619
2022-06-15,16:00:00,11632.25,11640,11595,11626.75,19003
2022-06-15,18:00:00,11646.25,11708.75,11646.25,11695,6386
2022-06-15,19:00:00,11695.25,11727.25,11677.25,11726,3909
2022-06-15,20:00:00,11725.25,11739,11710,11731,4946
2022-06-15,21:00:00,11731.5,11774.25,11697,11707,10469
2022-06-15,22:00:00,11707,11716.75,11674,11701,5382
2022-06-15,23:00:00,11701,11724.25,11674.5,11683.5,4531
2022-06-16,00:00:00,11684.5,11691.25,11640,11642.75,4604
2022-06-16,01:00:00,11643,11648.25,11568.75,11572,8420
2022-06-16,02:00:00,11571,11597.5,11468.75,11483.5,14481
2022-06-16,03:00:00,11482.25,11498.75,11323.5,11375.75,28795
2022-06-16,04:00:00,11376,11398,11296.75,11297.5,20607
2022-06-16,05:00:00,11296.75,11330,11268.5,11324,17432
2022-06-16,06:00:00,11325,11354,11291,11305.75,14392
2022-06-16,07:00:00,11305.25,11343.5,11284,11322.75,16947
2022-06-16,08:00:00,11322.25,11424.75,11317.25,11357.5,31373
2022-06-16,09:00:00,11357.75,11375,11252.75,11266.75,87671
2022-06-16,10:00:00,11267.25,11267.25,11128.75,11147.75,104185
2022-06-16,11:00:00,11143.25,11240,11138.75,11191.75,74581
2022-06-16,12:00:00,11191.75,11214,11143.25,11194.75,56486
2022-06-16,13:00:00,11196,11234.75,11112.75,11113.75,63961
2022-06-16,14:00:00,11114,11138,11068.5,11096.5,65016
2022-06-16,15:00:00,11096,11181.25,11090.25,11166,112562
2022-06-16,16:00:00,11166.5,11208.75,11145,11204.25,28520
2022-06-16,18:00:00,11206.75,11228,11187.25,11187.25,5471
2022-06-16,19:00:00,11188,11202.5,11164,11193.5,4626
2022-06-16,20:00:00,11192,11230,11162.5,11201.75,7890
2022-06-16,21:00:00,11201.25,11249.75,11194.5,11243,6263
2022-06-16,22:00:00,11243,11268.75,11216.75,11230.5,6769
2022-06-16,23:00:00,11232,11259.25,11217.25,11227,4737
2022-06-17,00:00:00,11226.25,11287.25,11223.25,11280,6380
2022-06-17,01:00:00,11279.75,11293.25,11255.5,11256.25,6373
2022-06-17,02:00:00,11257.25,11262,11195.5,11222.25,10553
2022-06-17,03:00:00,11223.75,11273.75,11197.5,11268,14689
2022-06-17,04:00:00,11267.5,11303.5,11248.75,11266.5,14668
2022-06-17,05:00:00,11266,11299,11251.25,11286.5,11676
2022-06-17,06:00:00,11286.25,11308.75,11266.75,11287.75,10156
2022-06-17,07:00:00,11288.5,11321.75,11274.25,11288,11004
2022-06-17,08:00:00,11287.75,11298,11230.25,11241.5,19411
2022-06-17,09:00:00,11240.5,11348.5,11168,11313.75,100528
2022-06-17,10:00:00,11314,11320.25,11119,11157,99390
2022-06-17,11:00:00,11172.25,11318.25,11138.25,11233.75,88565
2022-06-17,12:00:00,11234.5,11310.75,11207.5,11292.25,59733
2022-06-17,13:00:00,11292.25,11396,11283.75,11343,68171
2022-06-17,14:00:00,11343,11384.5,11319.5,11330,46070
2022-06-17,15:00:00,11329.75,11357.5,11269.5,11292.25,80169
2022-06-17,16:00:00,11292.25,11318.5,11290,11307.75,21283
2022-06-19,18:00:00,11332.5,11422.25,11313.5,11418.25,8711
2022-06-19,19:00:00,11417.75,11437.5,11392.25,11429.75,4243
2022-06-19,20:00:00,11428,11432.75,11344,11348.5,8599
2022-06-19,21:00:00,11350,11371,11273.75,11300.5,9923
2022-06-19,22:00:00,11301.25,11359.25,11297,11352.25,7323
2022-06-19,23:00:00,11352.75,11388.75,11345.5,11370.25,5812
2022-06-20,00:00:00,11369.5,11372.5,11340,11344.25,3288
2022-06-20,01:00:00,11345,11366.25,11328,11366.25,4846
2022-06-20,02:00:00,11366.5,11386.75,11357.25,11379.25,4739
2022-06-20,03:00:00,11378.5,11398.5,11330.25,11370.25,9709
2022-06-20,04:00:00,11369.5,11396.5,11358,11388.25,5801
2022-06-20,05:00:00,11387.25,11387.25,11363,11383,5184
2022-06-20,06:00:00,11382.75,11401.75,11373.5,11377.75,5286
2022-06-20,07:00:00,11378.5,11397,11371.25,11392.5,3371
2022-06-20,08:00:00,11392,11399,11366,11367.5,5080
2022-06-20,09:00:00,11367,11376,11333,11364,13490
2022-06-20,10:00:00,11363.5,11385.25,11362.75,11377.75,9058
2022-06-20,11:00:00,11377.5,11423.25,11374,11414.25,8432
2022-06-20,12:00:00,11415,11430.75,11403,11420.75,7451
2022-06-20,18:00:00,11425.75,11430,11403.5,11421.5,3101
2022-06-20,19:00:00,11421,11443.75,11398.5,11424.25,3950
2022-06-20,20:00:00,11424,11458.75,11410.5,11448,5035
2022-06-20,21:00:00,11447.25,11457.5,11425.25,11455.5,4648
2022-06-20,22:00:00,11454.25,11468.75,11450,11461.75,4085
2022-06-20,23:00:00,11462.5,11506.75,11459.25,11487,5790
2022-06-21,00:00:00,11487,11494.5,11480.25,11491.75,1978
2022-06-21,01:00:00,11491.75,11498,11458.75,11468.75,4250
2022-06-21,02:00:00,11468.5,11481.75,11431.25,11454.25,6476
2022-06-21,03:00:00,11454.25,11542,11449,11519,13906
2022-06-21,04:00:00,11518.75,11547,11511.25,11533.75,10191
2022-06-21,05:00:00,11534.5,11539.5,11497.5,11504.75,5754
2022-06-21,06:00:00,11504,11515.5,11491,11508,8258
2022-06-21,07:00:00,11507.75,11507.75,11451,11458,9722
2022-06-21,08:00:00,11457.75,11491.75,11442,11458,12851
2022-06-21,09:00:00,11457.5,11632,11456.5,11629,90174
2022-06-21,10:00:00,11628.75,11675.75,11615.25,11665,76125
2022-06-21,11:00:00,11672.5,11678.25,11606.25,11606.75,51943
2022-06-21,12:00:00,11606.75,11633.5,11588.5,11629,44857
2022-06-21,13:00:00,11629.25,11643.25,11597.25,11602.75,35380
2022-06-21,14:00:00,11603.25,11619.25,11576.5,11613,41561
2022-06-21,15:00:00,11613.75,11632,11562,11579,59001
2022-06-21,16:00:00,11578.75,11591.5,11564.5,11581.5,12107
2022-06-21,18:00:00,11579.75,11583,11556.75,11574.75,3533
2022-06-21,19:00:00,11574.5,11578.5,11555.5,11575,2402
2022-06-21,20:00:00,11576.25,11578.75,11522.5,11532.5,6615
2022-06-21,21:00:00,11532.5,11544.5,11501.75,11512,5224
2022-06-21,22:00:00,11512,11521.5,11467.75,11470.25,5691
2022-06-21,23:00:00,11470,11481,11446.75,11466.25,6098
2022-06-22,00:00:00,11465.25,11479.25,11452.25,11472,3521
2022-06-22,01:00:00,11472,11487.75,11421.25,11428,6035
2022-06-22,02:00:00,11429,11446.5,11411.25,11432.75,7289
2022-06-22,03:00:00,11431.5,11433.25,11333.5,11340.75,19033
2022-06-22,04:00:00,11341.5,11365,11320.5,11354.5,12825
2022-06-22,05:00:00,11353.75,11382.75,11351.25,11377.5,8265
2022-06-22,06:00:00,11378.5,11399,11374,11383.75,7445
2022-06-22,07:00:00,11384.25,11428.5,11384.25,11399,10387
2022-06-22,08:00:00,11399.25,11418.25,11365,11417,18638
2022-06-22,09:00:00,11416.5,11619,11388.5,11591.75,105634
2022-06-22,10:00:00,11592,11745.75,11558.25,11696.75,101682
2022-06-22,11:00:00,11697.5,11716,11583,11587.25,74169
2022-06-22,12:00:00,11587.5,11657.75,11567,11653,55265
2022-06-22,13:00:00,11652.5,11682,11618.25,11659.25,39193
2022-06-22,14:00:00,11659.75,11718,11641.5,11669.25,46926
2022-06-22,15:00:00,11670,11682,11590.75,11592.25,24642
2022-06-22,16:00:00,11558.25,11569,11540.5,11544.75,15544
2022-06-22,18:00:00,11542.75,11557.25,11521,11531.25,3435
